song_id,title,artist_name,duration,year,tempo,key,category
SOJZZVE12A58A7999D,Mirror (Album),Cinder,167.26159,2006,120.122,11,Unknown
SOEWHWK12A8C14264E,Must Have Been The Devil,Otis Spann,160.83546,1982,99.463,9,Unknown
SOAVMSM12AB017CC5C,Guayabera,Johannes Linstead,294.66077,2003-01-21,115.049,0,Unknown
SOKTRGB12CF533CFBD,Acapulco Sunrise,Santana,153.7824,2006-02-28,93.366,5,Unknown
SOEIYJP12A8C143639,It Ain't The Meat It's The Motion (LP Version),Maria Muldaur,181.73342,0,137.272,11,Unknown
SOEFQLO12A8C1362CE,Viens Danser Jeannette,Jean Segurel,172.12036,Unknown,135.561,7,Unknown
SOSAUKQ12A8C13CEED,Laula kanssain,Fredi,243.722,1977,121.117,3,Unknown
SOKMICL12AC46894B9,Living The Dream,D:Fuse,352.93995,2005,131.877,2,Unknown
SOOJNDD12A6D4F99E5,Hold On Baby,Janet Jackson,10.34404,1993,61.878,10,Unknown
SOHYOKJ12AB018B902,Judgement Day,Dokken,242.85995,2008,124.285,8,Unknown
SOWSNEN12A8AE479B6,Main Title / The Searchers,Max Steiner,94.27546,1996,144.404,9,Unknown
SODUMDU12AC468A22B,We're Skrewed (Otto Von Schirach My Supernatural Motorcycle Gang Will Knife U Open Piss & Shit All Over Your Organic Starbucks =iPhone Bank Account Lifeless Lifestyle Remix),All Leather,249.5473,2009-09-08,150.982,8,Unknown
SOBTGBJ12A8C1393AB,Everything Your Heart Desires,Daryl Hall & John Oates,299.49342,1988,99.973,5,Unknown
SOBOCZJ12A8C13F619,Blank Eye Stare,Martriden,355.94404,2006,83.914,0,Unknown
SOBZGTU12AC3DFB6E8,U North,James Newton Howard,108.35546,2007,129.113,2,Unknown
SOXMPLR12A8C134ED0,Give It To 'Em,Chops,171.2322,0,181.747,1,Unknown
SOKSSEC12AF72A3D89,Intro/Chamber The Cartridge,Rise Against,214.88281,2006,109.45,8,Unknown
SOPFUID12AB018A8F9,Loose Talk,Carl Smith,152.42404,1990,113.726,2,Unknown
SOGVORW12A8C13C6E5,Wei Liang,Sandy Lam,213.91628,0,98.991,4,Unknown
SODDTOV12A6D4F9167,Valerie (LP Version),Bad Company,208.87465,1986,127.592,2,Unknown
SOSBYVZ12A6D4FBBF2,I Cried All The Way To The Altar,Patsy Cline,148.40118,1995,91.637,7,Unknown
SOWIXZS12A58A7AB35,Fui Mujer,Juan Carlos Baglietto,262.922,1993,120.101,4,Unknown
SOXCVHC12AAFF429D7,Mi Suegra,Conjunto Clasico,244.74077,1988,91.871,0,Unknown
SOYJPUH12AF72AB2C8,Unleashed,Warren Barfield,216.81587,2006-03-07,196.13,4,Unknown
SOMEWJW12A8C13F04F,Girls Against Boys (LP Version),Vitamin C,256.83546,1999,117.198,1,Unknown
SOYWICF12A8C13BDD7,Beholder of Justice (Album Version),Hatebreed (int License),164.20526,2003,134.804,5,Unknown
SOJHLKF12A8AE47D4C,Welcome Into My World,Ayo,264.56771,2006,185.89,4,Unknown
SOEYVKP12AB017B847,Canyon People (World),R. Carlos Nakai,276.50567,0,157.381,6,Unknown
SOUZSKM12A6D4FBFD2,Explorador,La Portuaria,291.13424,2005,120.006,7,Unknown
SOCRJDM12A8C139311,Cave It In,Margaret Becker,260.75383,1998,121.147,0,Unknown
SOGACHN12AB0187ACA,What is the best,Jah Legacy,262.21669,2009,105.985,7,Unknown
SOIBTMP12AF729FC8F,Been Fighting Devilz,Snowgoons,240.45669,2009-05-26,94.146,10,Unknown
SOHKZZU12A8C1327EC,Corner Stone,Bob Marley,135.49669,1992,201.953,0,Unknown
SOIWOPZ12A8C135EBA,On The Road Again,Aerosmith,217.23383,1991-11-19,148.358,11,Unknown
SOZKXKY12AB018039F,Wave,Carl Doy,233.58649,2002,147.51,9,Unknown
SOAQVPX12AB017F938,I Heard You Cry,Russ Morgan,145.76281,0,142.657,2,Unknown
SOUOQFE12A8C13C240,Your Bad Heart,Mothers Pride,187.92444,0,89.881,9,Unknown
SOJFJVJ12A8C139F83,Please Me (24-Bit Digitally Remastered 02),Grand Funk,217.73016,0,114.934,2,Unknown
SOQIBCH12A8C142CE5,Und die Zeit vergeht,Geier Sturzflug,231.96689,0,160.24,7,Unknown
SOXFPBO12A8C13BBBF,Another Lesson (Album Version),Hoods,143.5424,0,118.947,6,Unknown
SORUKWD12AB018C0CE,All They Want,Singing Melody,221.12608,0,166.72,9,Unknown
SOGRKPG12A58A7ADF7,Around And Around,The Rolling Stones,183.17016,1964,185.333,7,Unknown
SODTEEH12A8C133B01,Loko,Kassav',335.56853,2000,97.999,8,Unknown
SOQOHSQ12A6D4F80D5,Sing Your Freedom,White Heart,299.36281,0,126.153,11,Unknown
SOUDJJH12A8AE4729A,Dab_dab_doo-Party In The Jungle,Taboo,224.93995,0,140.068,0,Unknown
SOJEOUG12AB018A5D5,Papito Charme,Koffi Olomidé,445.49179,2000-07-07,120.807,6,Unknown
SOUVSFU12A8C139963,NY Timbuctu,The Rongetz Foundation,456.64608,2008-02-01,91.417,1,Unknown
SOQPENF12A8C13D7D8,Below The Stars,The Field Mice,335.46404,Unknown,70.09,7,Unknown
SOVAIXB12A8C132657,Dance_ Dance,Fall Out Boy,189.80526,2013-08-07,114.535,7,Unknown
SOOYXSC12A8AE47FDF,Plexis,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,451.34322,0,69.742,11,Unknown
SOEOYVV12AB018E429,Sparnuotoji Doze. Laukimas,Svartthron,323.60444,2010-01-18,90.126,9,Unknown
SONISVG12A8C13EB34,Last Good Time In Town,Eagles,427.36281,2007-10-29,115.277,9,Unknown
SOKAGKK12A58A7FE14,8:00,Intars Busulis,208.16934,0,140.029,1,Unknown
SOJBGIS12AB017E349,Little Miss Teasin' Brown,Jimmy Nelson,178.78159,0,106.964,3,Unknown
SODDXCD12A8C1339AB,Hunting,Deep Forest,397.76608,2000,145.464,1,Unknown
SOATRKY12AB017FBC7,No Answer (Outro),Lollipop Lust Kill,211.90485,2002-06-04,126.747,8,Unknown
SOFNXUH12A8C13F06B,Não Adianta,Zeca Baleiro,246.49098,2006,122.174,2,Unknown
SOTVHNP12A8C1376BF,Le Diable,Alexis HK,167.28771,0,116.099,4,Unknown
SOASBOZ12AB018DC23,Slum Goddess (Originally Performed by The Fugs),The Meatmen,218.5922,0,149.034,2,Unknown
SORPBRR12A8C13979C,Not Today,Hotwire,200.33261,2003,141.741,2,Unknown
SOGALHA12A6D4FD8C3,Antidote For The Underdog,Less Than Jake,147.48689,2008,120.697,9,Unknown
SONJMCI12AB018B16A,Remember Me Lover (Album Version),Porcupine Tree,454.16444,2009,132.972,9,Unknown
SOJTBGX12A6D4FBA6F,Swing Vagabond,Quadro Nuevo,272.92689,2006,105.069,8,Unknown
SOWFTVP12AB0189B74,Last Goodbye,The Gufs,232.98567,0,166.057,4,Unknown
SOZNZMJ12A8AE492E6,Transes-Dimanche,Jacques Dutronc,128.33914,1968,137.119,9,Unknown
SOFKJOV12A81C21C38,Jap,Sao Paris,279.43138,0,129.903,7,Unknown
SOJLKPC12A8C13A3A7,Who Was I Kidding,Martha Wainwright,251.16689,2005,153.396,2,Unknown
SOQJDZH12A67AE0CBF,Unbreakable,Ms. Dynamite,208.5873,2005-10-03,109.287,2,Unknown
SOJDHGS12A6310D85E,Rocks Off,The Rolling Stones,272.43057,Unknown,141.808,9,Unknown
SOPNKLV12AB018B51E,Spritlåten,Ronny Eriksson,160.1824,0,115.079,5,Unknown
SOQZLAF12A8AE48030,Run The Show featuring Don Omar [en Espanol],Kat DeLuna,213.4722,0,104.986,10,Unknown
SOQHUQW12AB0189F4A,Strikes-3,Atom,439.06567,1997,126.953,11,Unknown
SOBVEMI12A8C1403BE,Please Don't Lie To Me,The Fabulous Thunderbirds,127.68608,1996-01-01,148.452,6,Unknown
SOKOMCI12A8C13D445,Coppershot,Bounty Killer,221.70077,2006-11-07,142.749,9,Unknown
SOMOMXN12AB018AB6B,Like It's Hot,DJ Spinn and DJ Rashad,209.94567,2004-06-01,160.04,6,Unknown
SOHDWVO12A8C13E740,45 Pounds,Hey Colossus,251.81995,2020-07-25,104.819,5,Unknown
SOQNNUY12A58A7CCEB,I Know That Car,Eddy Raven,201.63873,1998-01-28,105.966,10,Unknown
SOINJHA12A8C134C60,Chela,Sonora Carruseles,220.78649,1997-02-04,60.159,8,Unknown
SOQQWKC12A8C1449FB,Rue de Nantes,Oldelaf et Monsieur D,249.41669,2006-05-03,127.605,7,Unknown
SOMSKEY12AC468E52C,The Story (get It On),Tanto Metro & Devonte,209.03138,2001,87.697,1,Unknown
SODTYAJ12A8C137FDC,Dump,Mobb Deep featuring Nate Dogg,195.65669,2003-10-20,91.562,6,Unknown
SOPVFIS12AB01815BD,Ren Lai Ren Wang,Eason Chan,271.09832,0,73.438,7,Unknown
SOEGBQC12AB0182B45,Dat Dere,Eldar,579.13424,0,140.608,2,Unknown
SONUMYT12A8AE47DEE,Kitteldags,Finntroll,125.46567,2001,110.972,1,Unknown
SOQANLU12A8C142FEF,Donizetti: Roberto Devereux: Ah! Ritorna qual ti spero....,Gaetano Donizetti,164.362,0,122.423,7,Unknown
SOILEMF12CF530E512,You Can't Hurry Love  (LP Version),Phil Collins,172.93016,0,97.649,7,Unknown
SOLIQUE12A58A78306,Warning,Incubus,291.81342,2001,161.697,11,Unknown
SOXEYLY12A8AE45DBD,Shelter Your Needs,Juliette & The Licks,241.37098,2005,156.523,2,Unknown
SOKTNOK12A8C1340BA,Gnosis,Paul Avgerinos,423.60118,2006,119.897,9,Unknown
SOJJAKJ12A6D4F951B,Wildcat Days (1999 Digital Remaster),Bryan Ferry,274.28526,1994,125.978,10,Unknown
SOXIQTE12AC468D65F,Tulip,Angels,221.41342,0,102.967,7,Unknown
SOHDIVC12A6D4F8DA7,Baile Da Pesada,Bangalafumenga,188.89098,0,77.41,4,Unknown
SOANMOG12A8C13CDFA,Prelude No. 2 (2000 Digital Remaster),Angel Romero,110.05342,0,78.281,4,Unknown
SOSHOMP12A8C144BB1,Lonely No More,Humble Pie,193.54077,2005,120.563,10,Unknown
SOUBCNK12AB017CA1C,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,Aesop Rock,273.60608,2003,57.332,10,Unknown
SODWQBY12A8C13CAF3,I'll Meet You In The Morning,Barbara Fairchild,193.09669,2002,115.126,8,Unknown
SOXVFYT12A81C2351C,Cerca & Extraño,Entre Ríos,285.04771,2005,215.999,5,Unknown
SOWSCTG12A6D4FA919,Allegro io son,Juan Diego Flórez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi,222.61506,0,164.595,4,Unknown
SOQRMSV12A8C13DD92,Sensible,Sun Yan-Zi,263.49669,0,99.981,8,Unknown
SODQZVY12AB018BF68,Endless Ocean,Event Horizon,440.76363,2001-05-16,85.391,7,Unknown
SOBVZHC12AB0181786,TLFM (Toutes Les Femmes En Moi),Lara Fabian,246.20363,2009,104.994,8,Unknown
SOODOKY12A6701C584,Janice's Party,Fountains Of Wayne,165.61587,2005-11-10,134.289,9,Unknown
SOMPAOJ12A6D4F68BB,Occasional Rain,Terry Callier,243.04281,2023-03,125.964,11,Unknown
SOLXAOA12A8C13520A,Rock & Roll Overdose [Live Version],Kix,268.12036,0,89.995,1,Unknown
SORTPHZ12A8C13D374,I Am The Club (Explicit Album Version),Plies,223.65995,0,86.967,5,Unknown
SOPSCBU12AB018B6DC,Whispering Grass,The Knightsbridge Strings,188.44689,0,73.742,0,Unknown
SOVSHWF12AF72A75EF,My Lord,David Banner / Sky / Marcus,263.47057,0,147.327,7,Unknown
SOKEPVI12A6701E91E,Otra vez,Abracadabra,194.5073,0,85.085,4,Unknown
SOGVWVG12A6D4FCD8A,Death Of Neira,Nightfall,272.69179,2003,121.949,9,Unknown
SOKSVVV12AB0181165,Sandpolskan,Ale Möller,184.42404,0,86.313,9,Unknown
SOGBONS12AB0181C65,Versos Gaiteros,Gran Coquivacoa,212.40118,0,181.671,0,Unknown
SOKSFXW12A8AE48407,I Hope The Weather Stays Fine (Remix),The Dylans,410.98404,1991,106.035,2,Unknown
SONDARV12AB017C7CD,Down in the Lowlands,Charlie Peacock,298.70975,1986,194.659,9,Unknown
SOBJUKG12A58A7DCA8,Two Hearts,Phil Collins,204.19873,1988,155.843,7,Unknown
SODQPDV12AC468903A,Lana Lee,The Refreshments,175.96036,0,193.584,7,Unknown
SOXCQIQ12AB017D8DB,When A Man Is Wrong (Album Version),Seal,258.63791,1998,146.758,4,Unknown
SOVMJZI12AB0182218,Mexican Joe,Jim Reeves,157.6224,1995,126.689,2,Unknown
SOPILXJ12AB0186E27,I've Got A Woman - Original,The Dells,214.9873,0,120.522,8,Unknown
SOSPFEP12AC468825B,Bank,Jean Carignan,189.72689,0,234.26,2,Unknown
SOIXFFL12A8BED74A0,The Professor's Conference/Horse Feathers (Dialogue),The Marx Brothers,159.16363,0,77.212,5,Unknown
SOUUKDE12AB018956E,Ride Ranger Ride,Roy Rogers,158.01424,Unknown,115.319,10,Unknown
SOPXOYP12AB01883DE,Die berüehmte drü Wörtli,Oesch's die Dritten,227.05587,2017-11-28,85.347,4,Unknown
SOUAUZJ12A8C137CDA,Stood Up,Floyd Cramer,125.85751,1995-08-01,104.793,2,Unknown
SOKQWLL12AB01861F7,Ji Yi De Hua Yuan,Leon Lai,199.75791,0,127.909,11,Unknown
SOPCFDS12AB017E0E5,Books & Books,The Almost,210.59873,2009-11-03,84.99,11,Unknown
SOKJITL12AB017E7FF,Who Did You Think I Was,John Mayer,263.36608,2008-12-06,193.14,7,Unknown
SOEPYBI12A8C13AF79,Alone in Love,Craig Wedren,155.27138,2005-10-25,71.283,0,Unknown
SODEWQE12A8C143E6A,Goin' Steady,Tommy Sands,153.0771,2008,126.462,7,Unknown
SOYBRXG12A58A776D6,The American Ruse (LP Version),The MC5,149.96853,1970,173.34,5,Unknown
SOLTAOU12A8C1375CB,Fairground (+ Sample),Simply Red,333.322,1995,122.811,6,Unknown
SOVBYCN12A8C13AABC,Fertile Crescent (bonus track),Bad Religion,138.52689,1992,139.755,8,Unknown
SOGAMBY12A8C140D10,Didgeralia,David Hudson,242.99057,0,146.796,0,Unknown
SOFSFXP12A8C13F077,Such Grand Ideas,Nybbl,232.202,0,130.06,2,Unknown
SOKVJQB12A6D4FD0CE,Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),8Ball & MJG,236.93016,2007,170.046,1,Unknown
SOOJCHC12A6D4F81E1,Think About Me,Sister Hazel,188.62975,1997,138.581,7,Unknown
SOQTFZH12AB0188264,Moonlight Lover,Barbara Jones,242.20689,0,176.932,6,Unknown
SOCYUZL12A6701FA23,Bedtime Story (Album Version),Madonna,248.55465,1994,111.958,7,Unknown
SOHSQVS12A8C1369F2,Top Of The World,Jazz Crusaders,406.07302,0,96.617,1,Unknown
SOSXIUD12AB017FBB6,Les Corps Glorieux: III. L'Ange aux parfums,Timothy Byram-Wigfield,473.46893,2002,112.238,0,Unknown
SOKJZRV12A6D4FBEF7,Get Away,Rooney,171.93751,2007-08-29,119.406,11,Unknown
SOZNESJ12A6D4FD187,Nevada's Grace (Album Version),Atreyu,227.99628,2004,128.639,8,Unknown
SOFDEKM12A6701E597,Boo Hoo,KT Tunstall,308.63628,2006-05-15,128.205,7,Unknown
SOPTRXF12A8C135387,Jesus Can Work It Out,The Jackson Southernaires,187.32363,0,110.709,1,Unknown
SORWVBQ12A8C1410D7,Three Times Seven,Doc & Merle Watson,140.5122,1995,100.483,4,Unknown
SOGDLRA12AC468F00B,Navicularia,Berrogüetto,363.31057,1996-04-15,166.431,0,Unknown
SOGIFFP12A6701BF53,Good Girls_ Bad Guys,DMX / Dyme,233.40363,1999,119.579,2,Unknown
SOLCSRR12AB017E36E,Ooh Wee Baby,Doyle Bramhall,252.36853,2007-09-18,89.922,2,Unknown
SOOYBRW12A8C13C277,Owner Of My Heart (Album Version),Sasha,220.99546,2000-04-17,95.962,7,Unknown
SOMMLUE12AB0187FCC,Bartholdi's Dream,William Goldstein,115.74812,0,112.328,0,Unknown
SOIVRIF12AB0186852,Janus (Riff Monster - topical),The Gone Jackals,207.33342,0,142.801,10,Unknown
SOMYPEW12A6D4F6C04,Losing Love (DJ Wout Remix),Milk Inc.,430.65424,1999,140.023,0,Unknown
SONGITI12AF72A2AF5,(The Grave Prelude),Mobb Deep,50.15465,1995-04-18,93.785,10,Unknown
SOXIWDR12AF72A5E4E,The Wind (Tears For You),Cece Winans,288.91383,1998,124.766,11,Unknown
SOFVUCR12A6D4FBCE4,All das mag ich,ÄI-TIEM,323.3171,1993,93.978,7,Unknown
SOJEBLF12A8C138B50,How Beautiful (Cry For The Desert Album Version),Twila Paris,290.19383,1990,105.834,7,Unknown
SORMAAO12AC9075357,The Process Revealed,Roj,65.95873,0,115.307,7,Unknown
SOPRQEX12A8C133558,Something About Mary,Wyclef Jean,319.97342,2000,189.99,0,Unknown
SORIWJQ12A8AE4778E,I Never Know,Singing Melody,231.67955,0,146.545,10,Unknown
SOJPEUX12A8C138B18,Xing Dao Shou,Edmond Leung,211.17342,0,106.879,0,Unknown
SOUURWE12AB0182EA3,Night is the Notion,Dax Riggs,158.51057,2007,124.409,11,Unknown
SOINLKW12A6D4F8F83,Ella Weez,Leroy Hutson,181.55057,1974,122.524,4,Unknown
SOYBGAI12AC468AA34,Aunque Tu Mami No Quiera,Grupo Sierra Maestra,239.46404,0,138.561,9,Unknown
SOONMID12AB0180F92,Police Opression,Bruisers,151.53587,0,114.648,9,Unknown
SOKWYNX12A58A802A6,Wicked Little Town (Album Version),Ben Jelen,240.32608,2004,101.954,7,Unknown
SOIPXAK12A8C133A08,God Lead Us Along (Homecoming Hymns Version),Bill & Gloria Gaither,199.02649,0,50.066,0,Unknown
SOFHSVX12AB0180161,How Long Will It Take,Warner mack,120.42404,0,153.898,9,Unknown
SOXJRPT12A8C13D0FD,Då är det jul,Sanna Nielsen,200.30649,2001-01-01,80.981,5,Unknown
SOAEYFM12AC3DF51A2,Hesitate,MyKungFu,209.57995,2010-04-06,110.644,1,Unknown
SOPEDTR12AB0185B7A,Top of the Hill_ Bottom of the Valley...Uhh!,Scissors for Sparrow,225.27955,0,120.958,5,Unknown
SOBEYDE12A8C141417,Dysfunction,Liquid Soul,285.28281,2000,183.836,10,Unknown
SOTDWOU12A8C137EDE,Why can't we live together,Sin Plomo feat. Boris G.,299.72853,2000,72.022,5,Unknown
SOPPCXM12A6D4F66BC,Vogue [Live],Madonna,330.94485,2012-07-26,116.169,6,Unknown
SOUSXRA12A8AE490AC,Sorrow's Call,Dave Eggar,240.09098,1998-10-20,97.243,8,Unknown
SOKBKBA12A8C13338A,Our Sand,Vusi Mahlasela,358.71302,Unknown,190.019,9,Unknown
SOJIMUS12AB0181194,Once a Year,Beenie Man,241.26649,1997,120.956,1,Unknown
SONPKQG12A8C145AE2,Sweet Contradiction,Aaron Watson,257.35791,2008,124.15,9,Unknown
SOIJWMK12AC9073334,Real_ Real_ Real (BBC In Concert),Jesus Jones,192.62649,0,114.995,7,Unknown
SOCVDDL12A6D4F9A6C,What If,Alex,250.69669,2003,147.871,2,Unknown
SOGXKPF12A582916B9,666lb. Bongsession,Bongzilla,475.11465,2002,89.997,4,Unknown
SODTWEQ12A8C140FDB,Go Now - Original,Dennis Brown,205.24363,0,157.619,1,Unknown
SOUWQYP12A8C1373F2,Exiliado En El Lavabo,Estopa,195.83955,1999,142.869,11,Unknown
SOEZHBW12A8AE45C83,Comme Toi (Live),Jean-Jacques Goldman,327.65342,1991,120.704,2,Unknown
SOOYFUC12A8C13F122,Creepshow Remixes (Soul Of Man Mix),Plump DJs,490.55302,0,129.961,11,Unknown
SOYEPDE12A67ADCF1B,There Will Come A Day (Album Version),Faith Hill,253.1522,2001,154.434,11,Unknown
SOJCZRX12A8C1342A8,Finding My Way,Stanley Clarke & George Duke,339.09506,1990,132.465,11,Unknown
SOHMBBX12A58A7926C,Sleepwalker,Nightwish,175.80363,2000,78.006,9,Unknown
SORBWQW12A8C130C25,I Am Your Mother Too,Keb' Mo',242.80771,2001,86.631,7,Unknown
SOILAJR12AC3DFB3BA,Dangerous Dance,Dolores Keane,249.93914,1997,180.532,7,Unknown
SOERSNE12AB018DCF3,Ethiopian Serenade,Mystic Revelation of Rastafari,250.90567,2001,118.132,5,Unknown
SONLXKV12A8C13CD49,Katie,Mary Black,283.61098,1987,116.673,10,Unknown
SOPQQMH12A81C2177E,Latinas,Flora Purim,222.9024,1977,136.234,4,Unknown
SONBWUH12A8C1421BB,Réjouissance [I'll Cry Instead],Joshua Rifkin,111.46404,2009-07-13,90.318,2,Unknown
SOEJUVY12A8C135C4A,The Kingdom - Titles,Danny Elfman,269.7922,2007,85.807,3,Unknown
SOSVBAP12A58A7ABC2,No Sympathy For Fools,Behemoth,229.40689,2004,118.817,1,Unknown
SOGXQWP12A58A7D7C8,Drunken's Man's Dream,Suzy Thompson,196.91057,2005,151.576,7,Unknown
SOIKYJF12A8C138BB7,Run's House,RUN-DMC,201.82159,1998,198.564,0,Unknown
SOBJCMO12A6D4F756F,Spin (Album Version),Taking Back Sunday,219.79383,2006,95.254,11,Unknown
SOCUBIC12A8AE45AF0,Lose This Skin,The Clash,308.50567,1980-12-12,120.223,9,Unknown
SODBXDN12AB018194E,Endless Flight,Gustavo Santaolalla,276.21832,2006,156.446,4,Unknown
SOCJYJY12AB018A3A3,Black Diamond,Taking Dawn,236.79955,2010-01-26,144.777,7,Unknown
SOKFQSX12AB0188CEE,Touch You,Sandy Posey,165.19791,2008-04-22,149.252,0,Unknown
SONSDBD12A8C13CC4B,Dying to Know (Album Version),Pennywise,185.5473,0,171.516,7,Unknown
SORMUQC12A8C13C1D7,You Make Me Feel Good ,JK,361.16853,2003,125.991,6,Unknown
SOZAVXS12A8C134305,"Carnival (from ""Black Orpheus"")",Tito Puente,273.81506,0,102.308,0,Unknown
SOTKEPE12AB0188847,Rendez-Vous,Harry Diboula,249.88689,0,167.952,9,Unknown
SOBHBII12A6D4F9FFA,HUM,Mario Rosenstock,29.49179,0,126.476,0,Unknown
SOYEUES12AB0187F14,Underlying Lies,Scott Matthews,325.48526,2009,100.008,5,Unknown
SOGJGNM12AB0188BC3,Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme),Mawatari Matsuko,253.77914,0,86.765,0,Unknown
SORUAFU12A8C141452,Les Femmes Des Autres,Jacques Dutronc,192.33914,1969,122.233,11,Unknown
SOUSXAY12A8C1358FA,Poem To A Horse,Shakira,246.43873,2001,93.982,7,Unknown
SOITXNB12A8C144ECD,It's Alright,Graham Central Station,229.27628,1975,119.633,8,Unknown
SOZQVTJ12A6701D96B,Wow,Snow Patrol,242.05016,Unknown,143.038,0,Unknown
SOPGVOO12A8C13E37D,Fabrication,React,131.082,2000,126.412,4,Unknown
SOXHMJM12A58A7A33A,Dance Into The Light (LP Version),Phil Collins,262.00771,1996,87.871,7,Unknown
SOILDHG12AB0188DDF,NE Thang,Natural Elements,220.83873,2009-11-20,76.76,4,Unknown
SODPBUM12A8C142299,I'm Gonna Move To The Outskirts Of Town - Live,Albert King,454.84363,0,96.804,9,Unknown
SOJBPLF12AB018362A,Standing Knee Deep In a River (Dying Of Thirst),Kathy Mattea,250.33098,2006-09-01,132.335,0,Unknown
SOAQDXZ12A58A7FFBC,Un Res Pyr,Roger Subirana,288.07791,2002,116.866,8,Unknown
SORAWOD12A8C142B3F,Trio (1932)_ Movement 3: Moderato,Strata,409.83465,2004,91.854,7,Unknown
SOIPGLN12A58A7C54F,Se Puede Salir,Vilma E Vampiros Palma,265.32526,1995,127.879,7,Unknown
SOPYDEH12AAF3B279A,Lip Smacker,Poncho Sanchez,372.37506,2004-07-27,111.985,5,Unknown
SOMMTIX12A8C139A75,Heavy Like Sunday,Leona Naess,179.74812,2008-09-30,147.256,8,Unknown
SOHKXIB12A81C207F1,Comerte A Besos (Bachata Version),Frankie Negron,260.8322,0,125.007,11,Unknown
SOQDTMC12A6D4FA1D2,The Hood Comes First (LP Version),Naughty By Nature,216.60689,1992,199.652,6,Unknown
SOROXGS12AB0180D21,The Munster Cloak,Seamus Egan,184.2673,1985,98.355,7,Unknown
SOCSZBL12CF530E5B0,Intro / Time For Some Action,N.E.R.D.,222.6673,2008,113.034,11,Unknown
SOAOCCQ12AB0183F50,Sweet And Lovely,Tiny Tim,236.77342,0,87.895,5,Unknown
SOBHHSV12A8C142BF5,Ultra-Funk,Los Amigos Invisibles,218.67057,1998,109.35,9,Unknown
SOMKNJK12A8C145989,Smile,The London Pops Orchestra,204.2771,0,67.6,6,Unknown
SOQXPGC12AB017E91A,Living Again,John Wesley Ryles,183.95383,0,101.348,2,Unknown
SOTQFQD12AB017BCDC,Presenting The Eight Wonder Of The World,Max Steiner,24.13669,1993,134.759,0,Unknown
SOCYGVT12A8C13ED02,Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version),Bill & Gloria Gaither,216.18893,0,111.321,3,Unknown
SOZHWVN12AB017FAA2,The Same God,Carman featuring Commissioned & The Christ Church Choir,247.14404,0,149.978,9,Unknown
SOEOUCQ12A6BD4F935,Kalanta,Despina Vandi,307.87873,0,87.965,9,Unknown
SOQVFVG12AAF3B3FA5,Where Is The Love?,Bobby Broom,382.98077,0,124.883,8,Unknown
SOAFHDJ12A8C13F6FF,Nehi Mamma Blues,Frank Stokes,190.92853,1990,172.348,2,Unknown
SOEZRMA12A58A7D1C3,Rappin' About Rappin' (Uh-Uh-Uh),Junie,243.69587,1981,102.682,11,Unknown
SOMARKF12A8C139E6A,La Alegria Del Batallon,Alfredo Kraus,135.13098,1990,92.409,8,Unknown
SOIAUJN12A6D4F79BE,Voices Inside My Head,The Police,233.45587,Unknown,108.565,7,Unknown
SOETWIB12A58A7A90D,Fell In Love Today,Lee Michaels,118.88281,1968,101.015,7,Unknown
SOVJFWT12A6D4FA5D4,Everafter,Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,527.82975,0,86.175,8,Unknown
SOALNDY12AB0182A18,Walls Of Jericho (Album Version),Freddie McGregor,210.52036,0,124.088,11,Unknown
SORCCVC12A8C13DFB5,Appapas Del Calabar,Los Van Van,268.042,1999-08-31,202.153,7,Unknown
SOWNYEK12A6701F046,Side Street,Viktor Krauss,243.1473,2004-01-27,93.394,10,Unknown
SOEOYCV12A8C13CC6F,Drowning In Public Approval,Malefaction,76.90404,2001,151.379,5,Unknown
SORRHHE12A58A7EAC1,Chocolate Squirrelador (Album Version),Dan Cummins,140.43383,0,112.194,5,Unknown
SOXFWZI12A58A7D561,I'm On My Way Blues,Washboard Sam,169.22077,1993,92.574,0,Unknown
SOFLNBJ12AB017EC59,Cadillac Walk (Album Version),Willy DeVille,439.30077,2009,143.592,2,Unknown
SOALBQW12A8C142359,What Goes Around...Comes Around,Justin Timberlake,254.1971,2007-11-27,127.952,11,Unknown
SOMYHTA12A6D4FB87D,Das Gelübde,Tresenlesen,239.46404,1998,174.332,4,Unknown
SOPQSPR12AB0183C46,Aguas Claras De Olimpos,Pescado Rabioso,526.21016,1973,80.754,7,Unknown
SOQNJSP12AB017D3B5,Jack's Lament,The All American Rejects,195.18649,2008,109.697,2,Unknown
SOWYVEO12AB017FBDB,Al Munda Dios Amo (LP Version),Jaci Velasquez,306.65098,0,89.456,2,Unknown
SOMXQEF12AB0181AF0,Obama's Election (Best of 2009),Mario Rosenstock,216.13669,0,211.688,1,Unknown
SOXQOHL12AB017D69E,Dancing With Ghosts,Epitaph,253.75302,0,113.141,9,Unknown
SOYGWDD12A8AE47F23,Stranded In The Jungle,The New York Dolls,245.68118,1974,88.508,9,Unknown
