song_id,title,artist_name,duration,year,tempo,key
SOJFLBP12A81C22DB2,Turnpike,Halfway to Gone,255.42485,2004,122.624,6
SODVGUA12AB017D708,Spoonful,Robben Ford,367.98649,2009,126.42,2
SOGLNWB12A8C142D82,Absolute Horizon,Byzantine,300.01587,2008,198.016,0
SORYMFO12AB0185343,Le clair de lune à maubeuge,Bézu,155.48036,0,123.294,8
SOYDMDZ12A8C13B65F,Silence,Mothers Pride,244.71465,0,79.252,7
SOQMMLD12AB017F3CC,Still Love Remains (Album Version),Seal,354.76853,1998,153.731,5
SOLDKTL12AC3DF99EC,They Know (Remix),Rick Ross,105.40363,0,121.708,7
SOYLVTU12AB0181B08,Letters to Norway,Planetakis,234.73587,2007,137.936,0
SOAXHCC12A8C14330F,The First Leaves Of Autumn,The Fureys,198.5824,0,94.804,0
SOUFQJU12A58A80EAC,j Uh!,Juana Molina,213.26322,2004,46.867,2
SOCMXKQ12A8AE47D58,Life Is Real,Ayo,534.62159,2006,122.91,0
SOVEIBB12A8C13E5C3,Snow [Hey Oh] [Live Version],Red Hot Chili Peppers,319.55546,0,106.575,8
SOWTOPX12AF72A7A17,Bright Lights_ Big City,Jim Jones / Max B,256.39138,0,106.756,1
SOFLHAS12A8C13851C,Maybe Someday...,Simply Red,258.08934,1987,83.73,0
SOGYZOF12A67020D72,Seventy Times Seven (LP Version),David Meece,268.01587,0,119.437,9
SOYPZQB12A58A776C1,Sting Me,The Black Crowes,348.89098,1992,97.672,0
SOKGDCA12AC9097667,Brother Brick Says,Claw Hammer,231.28771,0,204.066,7
SOXVXGO12AB0180137,Little Drummer Boy,The Almost,187.11465,2008,163.975,7
SOADCCE12A6D4FA324,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,Timo Maas,132.15302,0,76.57,3
SONBDBW12AF72A4E6C,Silencio De Aguas Profundas,Alas,628.21832,0,77.364,7
SORXBDA12AB018553E,You're Looking Good,Dee Clark,133.3024,2000,111.422,7
SOPHPDS12AB018821C,I See War,IYOV,257.4624,0,104.928,7
SOQTUQL12AB01839D7,Anita Love's,Carlos Jimenez,324.98893,0,127.99,1
SOHDXPG12AAA8C5AE7,Lioraras,Los Ninos De Sara,226.58567,0,115.021,6
SOBULBX12A81C22BF0,Cooling Out,Cocoa Tea,241.29261,1992,99.894,0
SOLGUGY12AB01897BE,Studen plamuk,Sofi Marinova,190.17098,0,145.924,0
SOFBOHT12A58A7C059,If You Think You Are Lonely Now,Kashief Lindo,190.37995,0,147.659,3
SOAPLUZ12A6D4F9CD2,Mercy (Album Version),Darwin Hobbs,307.69587,0,89.941,7
SOVRIRM12A8C13B476,I'll Come Running,Connie Smith,125.67465,2001,124.916,4
SODANTC12A8C13438C,Boogie,Wilks featuring pee wee ellis,210.80771,0,89.026,1
SOPYPCN12A58A7A856,Thresh Hold,Uphill Battle,166.37342,2004,108.252,7
SORVEEG12A670200D2,Broken Promises (album version),Moments In Grace,195.91791,2004,145.147,10
SOCVMHO12A6D4F9C77,Stagger Lee,Nick Cave & The Bad Seeds,315.08853,1996,153.768,7
SONPLPJ12AC4685296,Mambo del Beso,Orquesta Aragón,182.85669,0,131.568,6
SOCVTUH12AC90978F1,Boulevard In Heaven,Barbara Fairchild,236.56444,0,91.739,9
SOLRPYX12AB0184061,Two Four One,Dave And Ansel Collins,151.84934,1971,117.157,2
SOROPBZ12A6D4FBC75,Die Art von Mann,1. Futurologischer Congress,196.64934,0,107.711,9
SOCYCFF12AB0188824,Conversation,Jimmy Riley,225.802,0,165.67,5
SOGYDSV12A8C142A33,Eddie's Pad,Tom Collier,411.42812,0,111.743,0
SOMMLVL12A8C132438,Saylarvee (LP Version),Small Faces,136.88118,0,115.745,0
SOOFHNG12A6D4FAB3A,Liberty,Heavenly,327.6273,0,175.007,4
SOEHEFW12A8C143C20,Hiraeth am Feirion,The Gentle Good,400.48281,0,85.118,2
SOUKPYI12A8C1349EB,The Call,Backstreet Boys,236.2771,2000,103.997,10
SOBUVYW12AB0184EC5,Love Selecta (feat Iffectz & Marwa),Alex,247.43138,0,127.979,1
SOLTIVF12AAFF43797,Lively Up Yourself,Bob Marley,173.24363,1991,127.765,2
SOIQGXP12A6D4F8C27,I'm All Yours (LP Version),Rachael Lampa,269.00853,0,101.905,4
SOJOAOZ12A58A7D7B6,Because Of You,Cece Winans,292.51873,0,113.636,0
SOWNICQ12A8C132752,Shape Of My Heart,Backstreet Boys,173.5571,2000,86.693,11
SORJPQM12A8C1338BB,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,David Zinman;Pittsburgh Symphony Orchestra,641.48853,0,170.899,0
SOQMZCQ12A8C1335F0,Anybody Seen My Girl,Keb'Mo',176.5873,1994,79.151,7
SOHVOAF12A8C143ED2,A Girls Oath,Eluveitie,78.18404,0,111.127,0
SOFNRTP12AC90717AA,Ku Klux Klan,Steel Pulse,231.49669,1978,153.052,6
SOQBJHP12A6D4F7ED9,Rossignol Montmartrois (Polka),Jo Privat,146.57261,0,122.093,6
SOVCPGK12AB01894AB,I denna ljuva sommartid,Sofia Karlsson,340.21832,2002,101.897,0
SOLREKJ12AF729FF59,Get On Our Own,Buzzcocks,144.77016,1978,181.421,9
SOWYEWY12A67020333,Whosoever Will (LP Version),Marvin Sapp,393.09016,0,89.726,7
SOMKBNA12AB017BEA1,Just My Baby,Rickie Lee Jones,314.72281,1989,147.736,10
SOFLKBO12A8C14327A,Bop Moon,Giuseppi Logan,454.94812,0,104.231,7
SOVMXWO12AB0181DC9,Broke Down,Radio Moscow,255.89506,2009,163.087,0
SOYHQFQ12AF72A1440,Gonna Take a Miracle,The Elders,241.05751,0,146.053,7
SOUHNGJ12AB0182844,Dime,Conjunto Mar Azul,203.20608,0,97.667,9
SOVKTLW12A6310E32D,Harry Flowers,William Orbit,270.94159,1993,146.389,0
SOUMWKR12AB0181548,Orgasme Tellurique,Stille Volk,276.37506,2003,149.971,5
SOEKCXN12A8C13FF8C,Look Me In The Eye,Margaret Becker,193.74975,0,141.729,7
SOJUPRU12A58A7A5B6,Indita Mia (Album Version),Alacranes Musical,284.1073,0,168.144,0
SOPHRUQ12A6D4FAE96,The Lull Before The Storm,Ron Goodwin,99.97016,1999,71.228,10
SOBOFKI12A8C134832,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call,370.99057,0,114.407,7
SOLENTG12AB018ADA3,Nassau Town,John D. Loudermilk,123.42812,0,133.582,0
SOQJZSD12A58A7B143,Too Late (Orange Factory Extended Mix),Tina Ann,395.62404,2003,135.037,9
SODGKWB12A8C13F612,Amdokwe,Vusi Mahlasela,250.48771,0,120.024,2
SOXOUJH12A6D4FC39B,Pocket Calculator (2009 Digital Remaster),Kraftwerk,272.03873,0,132.026,3
SODYLCG12AB018484B,Mr. Sellack (Album Version),The Roches,243.51302,1979,131.84,2
SOKXVOM12AB0182BED,The Buzzard's Back in Town (Live),Pumpkin Buzzard,61.57016,0,87.406,10
SOJISLN12A8C135408,Hypnotise The Cat,Tam Tam Go!,216.63302,0,133.45,6
SOAFKTW12AB018A7A2,Fuckin' Wita Psycho,X-Raided,359.65342,0,178.934,10
SOUCFFN12A58A7A5D5,Only A Look,The Nelons,237.03465,0,107.779,11
SOLXOUI12AC468DBE2,My Girlfriend's Friend,The Refreshments,195.39546,0,191.436,7
SOOKSDQ12AB0184DC3,It Is What It Is (feat. Anton X),Omni,479.9473,0,240.263,10
SOEHUEK12AB018471E,Love & Devotion,Sizzla,197.48526,2003,131.868,5
SOCXMKN12A8C13B075,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,234.26567,0,77.235,10
SOQCWVH12AB0185DA5,Losin' End (LP Version),Michael McDonald,255.32036,0,128.835,7
SODSHKO12A6D4FB716,Everything's Gonna Be Alright (Live Version),King Curtis with Jack Dupree,329.19465,0,158.121,5
SOIVAVN12A6D4F92D7,I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,146.88608,2004,183.882,5
SOPAUNQ12A8C138555,Just A Phase,Incubus,353.77587,2001,107.922,9
SOHNLOW12AB01867F8,Do It,DJ Nasty,191.84281,0,100.013,1
SOHMIIR12A6D223C84,Just A Little Bit Of You,Michael Jackson,192.57424,1975,110.28,1
SOLZCDF12AB017DF6B,I'm Poured Out Like Water,Tel Basta,220.36853,1996,120.349,9
SOUGIYB12A8C13FBF1,Smile,Marvin Sapp,264.09751,0,97.022,9
SOWPNGV12AB0189556,Catalyst (LP Version),Epidemic,205.19138,0,129.333,2
SOZFUSK12AB01827F9,Battle Of The Tom Tom,Shaman,445.77914,0,138.001,9
SOGJQKY12A58A77A8D,Night Cruiser (Album Version),Deodato,378.09587,0,113.52,10
SOYMQXY12A6D4FC5BD,Rise,Eddie Turner,306.78159,2005,91.084,2
SOQZOSE12AB01898B0,There Is a Way,Jeff & Sheri Easter,241.99791,0,156.139,9
SOELPYX12A8C141731,Toot Toot Dixie Bound,Birmingham Jubilee Singers,184.00608,0,81.647,10
SOAXAPU12A67020EF9,"Dirty Movies"" (Album Version)",Van Halen,248.00608,1981,184.012,1
SOZMVGJ12A8AE4565D,The Sun Shines From You,Teenage Fanclub,204.77342,2000,127.811,8
SOCFKOX12A67ADAE95,Ghastly Indoctrination,Dark Fortress,459.33669,2006,115.37,1
SOLPJPM12A8C141BDE,Vuelve Junto A Mi,Los Chichos,242.80771,1979,152.857,5
SOVBLDE12AB017F8AF,Kick Jump - Part Jump,Cobra Killer,112.19546,1998,86.96,3
SOUHAOT12AC9071AC4,Poaki,Nicholas,152.68526,0,180.874,9
SOYBKEI12AB018884E,Midnight Wind,Jimmy Wakely,171.4673,0,88.314,0
SOSEOSD12A58A7CFDC,Raza Cristalera,Los Morros Del Norte,130.76853,0,120.129,7
SOFTCFD12A8C14546C,The Tie That Binds,Moon Mullican,181.31546,0,118.064,0
SOWTBTR12A6D4F7881,The Mission,30 Seconds To Mars,245.02812,2002,190.102,8
SOBTTKT12A6D4F8314,L'horizon Chimérique,Julien Clerc,264.93342,2000,128.549,6
SOTUNNV12AB01854CD,G G Kah,Moonface,508.60363,0,130.07,1
SONTCDQ12AC9072D1A,First Boyfriend,Helen Love,156.21179,2007,195.026,8
SOKPFAL12AC90979AB,Seikurabe (Karaoke),Yuko Kanzaki,145.8673,0,89.98,0
SOYLBTJ12A8C13EB1A,On The Road To Emmaus,The Steeles,231.41832,0,117.437,2
SORMJGW12A8C144638,Moritat (Mack The Knife),Bobby Darin,210.38975,0,81.895,1
SOEKSLB12A6D4F56FE,El Capiro,Mercedes Castro,197.09342,0,106.083,10
SOFWOXM12A67ADEA89,"Beauty Queen (12"" Spoon Club Mix)",SNAP!,404.37506,2005,130.286,11
SOPIEKE12AB01824E6,Little Cry For Him (Chorinho Pra Ele) (LP Version),Hermeto Pascoal,131.36934,0,179.161,0
SOBYNHP12A8C13C6AB,Need More Blues,Sleepy John Estes,197.0673,1993,130.889,2
SOTSHSN12AC3DF4046,Silence,Jedi Mind Tricks,205.06077,0,96.054,11
SOCYCOU12AB018E69F,Si Te Dicen Por Ahi,Charlie Cruz,280.45016,0,188.502,2
SOZLFDW12A8C137028,Pickled Heads,Elliot Goldenthal,305.50159,2000,140.629,0
SOYEWDH12AAF3B45CE,Werewolf_ Semen And Blood,Beherit,185.05098,1993,141.621,8
SOIKWWB12AAF3B45D0,Revelations,Marco Beltrami,209.08363,2009,121.28,8
SOHNTPT12AB01835EF,L'Etang Chimérique,Jacques Douai,122.46159,0,79.003,7
SOBOOXP12A6D4F7F9F,If You Ask Me,Nick Colionne,215.14404,2006,102.04,8
SOPAUOJ12AB0188DFB,More Than Vocals (MTV),Natural Elements,246.67383,0,107.927,1
SOCCXXA12A58A762B2,Old Memory,Ashton Shepherd,260.51873,2008,45.508,3
SOKZCJZ12A8C13972F,Oh Little Town Of Bethlehem,Sergio Franchi,165.74649,0,78.841,10
SOOGKOY12B34F33114,Refuge,Matisyahu,242.15465,2004,72.884,4
SOHMYGA12AB017F997,Mesmerise The Future Part 1,Emotion Code,503.48363,0,120.066,5
SOTERZM12A8C1394F6,Death of Me,Smash Palace,274.442,0,118.959,0
SOMXCXZ12A58A7B343,The Lord Will Go Before You,Janet Paschal,207.69914,0,180.121,6
SOYVAAQ12A6D4F8026,Sex,Bow Wow Wow,167.83628,0,137.398,4
SOREZNH12A8C1300AB,Backseat Driver,Debbie Davies,243.30404,1998,125.05,9
SOBEYJM12AB0189C98,Engel,Der Plan,218.67057,0,30.048,11
SOKTKTM12AB0189837,Slips Of Paper,Dave Brockie Experience,126.4322,2003,138.156,1
SOYJTYX12A8C13C5A2,Sentimento (Asteri_ Asteraki),Dakis,210.52036,0,111.946,1
SOULUVY12A8C13A6CE,Suite nupcial (directo Enjoy 07),Jaime Urrutia,213.68118,0,72.91,2
SOLLRRJ12AB01889BF,Green Fields  (Album Version),Eddie Cano,152.99873,0,126.029,0
SOEBXBQ12A8AE47F49,Gospel Train (LP Version),David Meece,185.33832,0,162.995,7
SOUKQFT12A58A7B3CA,Easter Parade (1992 Digital Remaster),Andy Russell,188.682,0,36.773,7
SOIBEXL12A8AE46975,Scenario,A Tribe Called Quest,251.14077,1991,102.829,2
SOOCPDS12A8AE469F0,My Party (Kenna Remix),Kings Of Leon,225.27955,2007,127.006,11
SOWEKTS12A6310F101,Evalia,Placebo,260.75383,2003,78.245,6
SOLIQZK12A6D4FB91D,Holla Boyz Outro,Shade Sheist / DJ Vice / DJ Echo / Damizza,88.39791,0,180.005,6
SOPPACU12AB017EA7E,Hole In The Coal,Pentangle,159.68608,0,121.884,4
SOZNYHL12A58A7F979,Prelude In C Minor From The Well Tempered-Clavier,Steve Erquiaga,184.29342,0,116.949,4
SOYLCIA12A81C2387A,da da Diamonds,Soul Ballet,224.86159,2007,106.01,9
SOUBNYW12A8C1460C3,Let's Have Some Fun,Rodney O_ Joe Cooley,222.24934,1995,99.612,6
SOILAFT12A8C13AE3D,New Detroit,Neon Blonde,170.70975,2005,139.562,7
SOKCIOZ12A8C13F625,The Blue Side of The Sun,Sigmatropic,263.57506,2007,128.006,1
SOZEMUM12A6D4F9672,Juste Une Fois,Alexis HK,98.66404,2004,96.082,4
SOJQNWK12AB0183758,Hopelessly,Epitaph,494.21016,0,144.84,7
SOODLJF12AB017F2EE,Proud,Korn,197.53751,1996,80.375,2
SOBYJFO12A8C1365DD,The Keys,Jerry Goldsmith,110.70649,1997,130.908,5
SOXEOQW12A58A7DB48,Firedance,Mystic Rhythms Band,206.2624,0,140.834,8
SOGOOMV12A6D4F6BEB,Livin' A Lie (Video Mix),Milk Inc.,204.25098,2001,141.008,7
SOJCYES12A6D4F78AE,Love Can Run Faster,Robert Palmer,247.95383,1978,119.389,11
SOKYOFO12AF72A2F06,Survivalism,Nine Inch Nails,256.83546,2007,86.624,9
SOKSBCY12AB01814A4,Provisoirement,DÉSOLÉ,145.08363,0,77.581,0
SOMKCIK12AB018D1D2,Santa Claus Is Coming To Town,Buddy Miles,177.52771,0,130.173,4
SOXHGFE12AAF3B1DC8,"Lala Song (Matesi DJ ""Silverstatix""remix",Bob Sinclar,342.69995,0,127.932,4
SOUPPFT12AB01849D5,Sarah Palin {I Wanna Lay Pipe},John Brown,221.43955,0,129.977,0
SOAHDEK12A8C13A82E,Neir,Mau Mau,255.55546,1992,162.134,1
SOCFPZG12AB0181461,Fat Tianne,Tanto Metro & Devonte,208.45669,0,79.916,4
SORYFNI12AF72A2B2C,Nowhere To Run,Michael McDonald,195.70893,0,128.968,0
SODZLWS12A8C136414,Chlore,Pascal Obispo,231.00036,1994,139.98,5
SOMURVQ12A67AD741A,AquaCityBoy,K-OS,161.51465,2006,78.971,10
SOQSSFX12A8C13424A,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),Everyday Sunday,168.95955,2007,151.844,1
SOKHLYR12AF72A2F91,Everything I Desire,The Brooklyn Tabernacle Choir,226.66404,1995,162.987,8
SOGWIBP12AB017E424,Yang Guang He Xu,Steve Chou,270.10567,0,131.889,6
SOKVBVL12A8C13908F,I Don't Give A F**K,D.O.W.N.,265.66485,0,109.659,1
SOHIHOQ12AB018A613,I.A.I,Royal S,95.9473,0,92.969,2
SOCTYAI12AB018E0DA,Now everybody's gone,Salieri,238.81098,0,86.55,4
SOVCZBS12A8C1354F1,Hot Tamale Baby,Buckwheat Zydeco,246.49098,1987,124.577,6
SOANHCK12AB0182623,Mi Amante Amigo,Rocio Jurado,238.05342,0,159.026,9
SOTRCLJ12AB0182F40,No More Troubles,Sunnyland Slim,344.71138,0,108.105,7
SOZYRBU12AB0181196,Beautiful,Eminem,397.60934,2009,131.955,5
SOQRTCV12A67020430,Runaway Train (LP Version),Geddy Lee,271.46404,2000,119.953,0
SOEWBVN12A8AE48CB0,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),Twista,259.36934,2005,114.752,0
SOSEMEI12A58A7C561,Two-Sided Politics,Suicidal Tendencies,61.83138,1987,235.337,7
SOCPSMO12A58A7C691,All Over Now,X,233.22077,0,141.846,9
SOEPZJJ12A58A7C130,Medley Final,Kassav',655.67302,0,134.086,9
SOVJMFO12AB017E9A7,La Matanza,Grace Gale,247.71873,2008,155.173,0
SOHJIJB12AC468829E,On Tha Rox,King Tee,109.13914,0,183.437,6
SOOOTTC12A8C13279E,L'Amour en Heritage,Alain Morisod,241.65832,0,134.254,7
SOAZHQF12A8C13460C,L.A. Arteest Café,Stew,299.07546,2003,117.367,4
SOQUORP12AB018BD93,Juggernaut,Cauda Pavonis,205.11302,0,180.203,7
SOQWOLC12AB018393D,Cuando Ya Me Empiece A Quedar Solo,Sui Generis,335.33342,1973,107.592,7
SOHSNYO12A8C134B6C,I'm Amazing,Keb' Mo',194.48118,2004,88.746,7
SOPQUHV12A8C143FB2,Frontiers (LP Version),Bela Fleck And The Flecktones,368.53506,0,227.48,5
SOKWGBG12AC4685CBC,Double Jig: The Rolling Wave,Willie Clancy,105.74322,0,145.635,2
SOIGUEG12AB017DCDA,Fair Diana,Johnny Keating & All Stars,160.31302,0,118.617,10
SOLCPUF12AC468E0B3,Drummer Boy,The Clark Sisters,283.0624,0,108.584,7
SOJQZKY12AB018BEEF,Roman Empire,P.o.d,159.76444,0,128.961,2
SOYNSUU12AB01838B2,Urbania,Statues,211.01669,0,107.892,0
SOLXEVV12AB0181AB4,Bar Talk,Ed Calle,253.51791,0,116.034,5
SOBBTBP12AB017CC42,Un Amor En El Olvido,Marisela,200.28036,0,84.81,2
SOKWQCX12AF729F29A,Old Friends,Simon & Garfunkel,130.76853,1968,149.9,4
SOEHRVB12A8C1324C3,Better Way Of Life,George Nooks,223.50322,2001,149.827,7
SOACOTR12A8C13753B,Heiliges Feuer,A Challenge Of Honour,242.28526,0,120.059,9
SOALDWR12A6D4FAEA3,Personal Tragedy,Ron Goodwin,47.51628,1999,61.409,7
SONSNRE12A6D4FA2F7,Happy Cycling,Boards of Canada,472.52853,1996,100.013,7
SOBTSMO12A8C135EDF,Cursed Again,MU330,132.44036,1997,126.274,0
SOEGPFZ12AB0180F58,Freedom,Jah Cure,287.65995,2008,85.731,5
SOQEYUG12A8C1427A1,For Me And My Gal,Ed Ames,154.30485,0,134.56,0
SOTYSQF12A8C13E0AA,We Will Rock You,Nickelback,119.7971,2005,161.909,11
SOOOUCP12AB0180D5B,O Come All Ye Faithful,Nando Lauria,210.52036,2003,106.658,10
SOQOQNQ12A81C21F1B,Rock Of Gibraltar,Nick Cave & The Bad Seeds,180.03546,2003,158.404,7
SOEBRRS12AB0184BDC,C'est moi le mari,Jean Gabin,193.27955,0,88.915,7
SOJTMEQ12AB0188BB7,I Promise My Heart,Ross,68.49261,0,135.826,10
SOLAJJX12AB01824B9,Juguete,Cheo Feliciano,269.26975,1972,165.346,3
SOXDVNH12A8C1392C0,Melody,Kerson,396.5122,0,125.037,11
SOLZFRY12A8C13BDF3,Narrow Grave,Army of the Pharoahs,129.69751,0,92.236,10
SOJVHYM12A8AE4659A,Lu Ren Jia,Justin,233.92608,0,79.098,1
SOUWVXK12A8C13CAB9,Hide Thou Me,Oak Ridge Boys,192.05179,0,65.573,6
SOTIXNQ12A58A77E78,Three Bells / Les 3 cloches,Leon Russel,259.91791,0,91.289,9
SOEBCQH12A8AE46E5C,Maldito Amor Featuring Tito El Bambino (Version Urbana),Andy Andy,220.49914,0,88.578,10
SORTPSA12A67ADBFE2,Derek Taylor - Introduction,The Beatles,53.78567,0,112.361,6
SOKJLTF12A6701F927,Holly & The Ivy (Album Version),Danny Wright,239.5424,0,111.549,2
SOHUKWF12A6D4FA598,Cordeiro De Nana,João Gilberto / Gilberto Gil / Caetano Veloso,77.00853,0,113.515,0
SOLNOMM12A8C132AD8,Blue Yodel No. 1(T For Texas),Charlie McCoy,157.93587,0,136.208,4
SOQLGZH12AF729B7CF,I Put a Spell on You,Screamin' Jay Hawkins,211.33016,1956,130.335,5
SOAGIPB12AB0181E21,No One,Streetwize,265.58649,0,93.001,4
SOSMXVN12AB01850E9,La Luna Enamora - Original,Bobby Capo,178.25914,0,77.788,9
SOMBLEC12A6D4F5761,S.O.S.,A-Studio,177.81506,0,127.574,1
SOQMNBZ12A81C2301E,Luminous Bliss,Atman,290.48118,2005,118.058,9
SOHFJCZ12CF533CFBB,Why We Thugs (edited version),Ice Cube,224.02567,0,99.095,5
SOYQOTZ12A6D4FCD86,Le Théâtre / Bof L'Important C'Est D'Aimer,Georges Delerue,130.66404,0,178.63,6
SOTKBLS12AB01818BC,Boat Day At the Marina,Forensics,289.98485,0,145.521,6
SOFUNMA12AB018636A,Religion,Kathleen Madigan,225.61914,0,79.952,8
SOMOHHA12A81356D12,Contessa Entellina,Stephan Micus,274.65098,2001,82.581,8
SOBHRGE12A8C13C81D,Gangsta's Fairytale 2 (Explicit),Ice Cube,198.86975,0,87.102,6
SOCPFPB12AB018C6F6,Can't Hold Back,Bellatrax feat. Tina Cousins,410.90567,0,128.006,6
SOKNLLQ12A8C13F42B,Fanfare For Freedom,US Coast Guard Band,106.16118,0,120.317,10
SOCWCNX12AB0185027,When Will I Be Loved,Sandy Posey,125.36118,1990,120.92,4
SOHAXAJ12AB0187327,Are We Really Doing Your Will,The Winans,252.49914,0,139.224,0
SOTRVOZ12A6D4FB91C,Again,Radney Foster,208.14322,0,140.595,0
SOUOJUC12AB017CF7E,Charley_ My Boy,Eddie Cantor,168.88118,0,125.361,2
SOBQKWL12A8C14337F,Town Topic (Instrumental),Casiotone For The Painfully Alone,115.17342,2008,125.663,0
SOKRLXS12AB0183E51,The Quality of Life,Charlie Peacock,133.3024,0,137.158,1
SOYIRYT12A6D4F9B3E,Drown The Dog!,Elmer Bernstein,231.67955,0,83.255,2
SOGPMNP12AB0186B39,Out In The Street (Live In Cleveland_ Ohio),UFO,310.41261,0,87.097,2
SOWOACC12AB0181FCC,Atotonilco,Marimba Alma De Chiapas De Juan Palacios,182.02077,0,147.597,10
SOEPZDK12A58A7C033,Baby I,Peter Spence,277.41995,0,97.284,8
SOUCLBZ12AB0182A5A,Waterfall,Jeff Wahl,43.88526,2003,243.195,1
SOIPEKK12AB01805B4,When The Saints Go Marching In,Precious Bryant,164.8322,2002,130.453,9
SOWJDTP12AB018715D,Player No More,Singing Melody,179.93098,0,162.155,9
SORAXQJ12A8C1333AA,Pata Pata,Vusi Mahlasela,273.31873,0,137.942,2
SOGVPUQ12AC468BCA8,Humppa,Kapelle Herrenweide,214.36036,2009,109.293,2
SOEHDUX12AB0187C5A,Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasterisé En 2010),Lionel Rogg,203.44118,0,68.388,5
SOFKQMM12A8C137176,I Will Turn Your Money Green (Tk. 1),Furry Lewis,188.02893,0,104.237,11
SOFPDFR12A8C136ACA,Subliminal mit Naturgeraeuschen,Kurt Tepperwein,1222.42567,0,145.259,8
SOSQILZ12AB0185AFB,I Can't Wait 'Til Christmas (LP Version),Bryan White,240.90077,1999,126.618,0
SOTWTSO12A8C142128,Guitarra Dimelo Tu,Alberto Cortez,183.17016,0,91.584,3
SOSZPZP12A58A7E624,The Fortway,Dirty Harry,559.75138,0,126.412,11
SOQSAOA12A8C1435BF,Strangerhood,Schizoid,244.6624,0,175.127,7
SODNZDE12AB0184C18,Sublime Control,:Blacks On :Blondes,383.58159,0,124.969,11
SOAZIRE12A6702046F,Venice Queen (Album Version),Red Hot Chili Peppers,367.01995,2002,88.57,0
SOSZDCF12A6D4FCC54,It's Not Unusual,Willie Bobo,139.49342,2008,113.552,0
SOGEMEJ12B34F1C5AC,Arnold Layne,David Gilmour Featuring Richard Wright,202.1873,2006,138.43,2
SOVHTEG12AB0188A10,People Like New (LP Version),Seven Mary Three,238.10567,1997,77.885,9
SOQUHIF12A8C131AE9,Oute Mia Fora,Irini Merkouri,237.81832,0,160.001,0
SONYTNS12A8C1374D9,I Can't,Foxy Brown / Total,287.7122,0,97.143,8
SOZUSPS12AB018DD52,Running Sabotage,Johnny Pearson,105.92608,0,107.93,8
SOCMHUW12A58A7A5A1,Fixin' To Die Blues,Bukka White,172.30322,1940,107.081,6
SOJPOIO12AB0184888,Piranha,Bumblefoot,200.35873,2008,98.784,2
SOSCPDO12AB018395F,Right Now,Korn,185.93914,2003,210.691,9
SOKYYGN12A58A7C856,Sex Will Sell,Faking David,196.54485,0,107.303,2
SOHKHWK12A8C134B2C,Mulin' Around,Sugarman Three,200.35873,0,135.525,5
SONIQTE12A58A7A189,Be With Me,Mindy McCready,231.33995,2002,88.942,9
SOEARAY12A8C139C21,Hook Of Holland,Eric Burdon,271.64689,0,148.142,6
SORIAMF12A8C14058D,Special Someone,Geggy Tah,231.54893,2001,103.046,8
SORPIQW12AB0179EA1,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),Seamus Egan,277.18485,0,61.82,2
SOADLFU12A8C1393FD,Jingle Bell Rock,Bobby Russell,130.71628,0,137.959,7
SOPTEDP12A8C139E74,Knowledge Of Self (Evol Intent Remix),BT,253.07383,2004,136.897,10
SOEQLVJ12AB0186D17,Black Betty,Pat Travers,239.0722,0,114.083,1
SOAEBQL12A8C134E07,U Never Nu How Good U Had It,Lisa Lisa & Cult Jam (featuring Full Force),285.12608,1989,107.944,6
SOEOJJA12AB018FCCF,Strange Kinda Feeling (Take 4),Elmore James,57.39057,1993,172.9,5
SORRBCN12AB017DC63,Garden Of Eden,Donna The Buffalo,231.73179,0,130.545,5
SOWARKQ12AB0181960,Swinging Down the Lane,Gisele MacKenzie,178.88608,0,121.078,7
SOOCRIF12AB0181137,Knowledge Is King,Kool Moe Dee,219.76771,1989,107.905,5
SOPOHQT12A8C13AFD3,Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo,Solomon,150.88281,0,90.987,7
SOAJEOO12A8C13A2FF,Decir Adios,Carlos Ponce,269.97506,1999,84.631,1
SOKHJYT12A8C13731B,The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version),Andy Griffith,215.48363,0,102.402,7
SOBYREB12A8C13CF88,Chagall(OS),Mei Chi Chiang,73.03791,0,150.933,10
SOJWCMG12A8AE46D46,I Love This Town,Bon Jovi,286.35383,2007,134.293,1
SOSHNFD12AB0188458,Sea Of Heartbreak,Zombina & The Skeletons,198.16444,0,120.848,9
SOYQGMA12A6D4FA935,No Bad Oral Sex / Dick Dessert,Monique Marvez,639.60771,0,121.075,1
