song_id,title,artist_name,duration,year,tempo,key,is_valid
SOVFUCQ12AB0185388,Intro,Styles P,85.02812,0,93.412,6,False
SOTYVIX12AB0188492,Una noche serena y obscura,Antonio Bribiesca,151.92771,1977,108.635,0,True
SOZWCRH12AAF3B55D9,I'm Gonna Let My Love Flow,Commissioned,235.72853,0,124.066,8,False
SOSNRYZ12AC3DF7701,Tschung Mori,Megadrums,104.64608,0,118.087,1,False
SONKGNH12AB017D33A,Red Hot Pepper Pot,Gloria De Haven,163.42159,0,179.688,2,False
SOQSUHJ12A6D4F7637,Rhymin' Spielin',fIREHOSE,122.64444,1988,108.489,9,True
SOPKIWR12AF72AAB2F,Here Comes The Big Parade,Harry Connick_ Jr.,251.76771,1994,138.408,0,True
SOPFJAT12AC468C9D8,We're Here To Stay,M.I.K.E.,479.81669,0,136.021,9,False
SOKTKGY12A8C13F3AD,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII,Solomon,37.48526,0,110.647,10,False
SOQOFLM12AB01865FA,Watch Out for The Birdsongs,Goldfish,159.45098,2007,139.987,9,True
SORRETW12A58A7A840,Map Your Psyche,Busdriver featuring Abstract Rude & Ellay Khule,255.63383,2005,114.895,3,True
SOHZPTV12AC4686D44,I Love You More Than You'll Ever Know,Mick Hucknall,406.93506,2005,107.398,1,True
SORJAAC12AB0184C9E,You Are Holy,4Him,296.98567,1995,139.919,0,True
SOVAIGA12AB0184498,Juke Joint,Farlow-Kirch Band,220.13342,0,187.495,2,False
SOJZSIH12AB0186BB1,In The Hills,Jim Chappell,227.36934,1994,126.052,0,True
SOLRPAE12A8C144522,M. tagu va au marché,Klimperei,103.47057,2008,111.042,5,True
SOJVZZA12A58A79CC3,Te Parto el Alma (inter. El Tariacuri),Varios,128.62649,0,83.872,11,False
SOGWNDQ12A58A7A20D,Satin Doll,The Wes Montgomery Trio,246.80444,1987,137.11,0,True
SOQNLMA12A8C1414FC,When You Were Young,The Killers,269.76608,2009,130.065,11,True
SOKMBQK12A8C1450CE,Moving Mountains,Usher,309.83791,2008,126.955,11,True
SOKRSWC12AB017D0E2,Suckin' On Suzie,The Hollywood Brats,367.49016,0,164.026,7,False
SOEAUZI12AC907268A,Where To Piss And Shit In Oslo,Black Debbath,278.46485,2009,132.642,5,True
SOEDKCH12AB01860C6,Shifty Disco Girl,Helen Love,185.36444,2000,95.575,8,True
SOBYYOX12A8C13FE6A,Chains Of Love,Joe Turner,198.50404,1991,101.77,5,True
SOPOJXE12A6D4FA9BA,Missing (Olivier Berger Mix),Nicola Fasano Feat. Paula B,445.33506,0,125.997,4,False
SOWZIPP12A8C13333A,When My Ship Comes In,Eddie Cantor,196.88444,1994,77.963,5,True
SOFERCA12CF530E5F2,Come Next Monday,K.T. Oslin,229.45914,1993,163.969,4,True
SOZSDYI12A8C13ED4D,Kids Of Tragedy,Suzi Quatro,207.882,2004,124.519,4,True
SOGORRZ12AB0183975,Kinky Afro [Remastered Version],Happy Mondays,239.75138,0,117.933,0,False
SOWVTCS12AC468543B,Show Me,Justin,203.2322,0,104.71,10,False
SOJJIDZ12A8C134C8F,Headlock,Esser,191.55546,2008,121.988,10,True
SOSCSUO12A58A80530,Minuet in g minor,The American Boychoir,122.51383,0,104.289,7,False
SOBDGYX12A8C135C37,Borrare Tu Nombre,Mazz,209.10975,0,107.233,2,False
SOJRFYT12A6D4F9972,I Cannot Believe It's True,Phil Collins,316.39465,1982,121.044,5,True
SOPXLMX12AB01884D1,Held Der Tastatur,Melanie And The Secret Army,255.58159,0,144.319,7,False
SOCOHHK12AC9071950,Satanic Majesty,PitchBlack,292.70159,2007,208.865,9,True
SOMNEPJ12CF5465172,Ready For The Floor (Radio Edit),Hot Chip,202.10893,2012,128.988,11,True
SOMTYLD12AF72A6883,Interlude (Album Version),My Chemical Romance,57.18159,2004,132.474,6,True
SODHOGM12AB018A4FA,The Nightmare Begins,ZombieSuckers,62.95465,2010,42.58,1,True
SOJBLIX12A8C1373C7,Desperate Man Blues,Daniel Johnston,219.76771,1983,92.938,9,True
SOUBBVK12A8C1344A6,Open Up Your Mind (Guido Osorio Club Mix),Eyes Cream,492.30322,2002,129.994,0,True
SOQHGND12AB018C00F,Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,318.79791,2009,125.827,9,True
SOFKYTG12A6D4F7275,EZ Cuz You're Beautiful (Album Version),Shifty,192.91383,2004,163.884,3,True
SOZTUDR12A8C13FE3F,Temblando,Alex Ubago,201.09016,2003,96.7,9,True
SONZWRE12AB018B938,Manila,Martin Denny,144.71791,1959,125.052,3,True
SOHAHVO12AB017D096,LDN (Warbox Original Cut Dub),Lily Allen,234.1873,2009,99.982,5,True
SODMTUR12A8C13C8A4,Woodcarver,Glen Campbell,202.70975,1990,152.082,1,True
SOLGTDL12A58A7DC29,Put Your Hand In The Hand,Rance Allen Group,252.36853,2001,163.381,2,True
SOUVJAU12A58A7A14B,Decide,Chelsea,301.71383,2016,86.727,11,True
SOQUHYB12AB0186630,I Want You Back,The Plimsouls,147.9571,1981,123.452,4,True
SOOGMXN12A8C13954F,Techno Cumbia,Selena,225.17506,0,90.971,11,False
SOBSEPQ12A6701FD9E,Sitting In A Dim Café,Conway Twitty,157.12608,0,89.71,9,False
SOTTYPP12AB017AC2D,Heartburn,Alicia Keys,183.43138,2003,105.775,1,True
SOHHJIL12A8C144BDB,Samba De Duas Notas,Luiz Bonfa,192.78322,2005,124.842,4,True
SOOLJYX12AB018FE92,Melangtäras intåg i Kallsta,Sven Scholander,191.42485,0,113.01,0,False
SOAOCAG12A6D4FA89E,Lost,The Cure,232.48934,2004,85.006,2,True
SOSCCOO12A8C13F0AF,Que Devient Ton Poing Quand Tu Tends Les Doigts,Miossec,159.60771,1995,103.005,9,True
SOVKTCY12A6310E1CC,Everybody Loves You,Helmet,206.94159,2004,112.77,0,True
SOWDFME12AB018547F,Halt mich,Herbstrock,203.4673,0,99.995,8,False
SOWQWTJ12A58A77081,Lontananza,Fruko Y Sus Tesos,189.88363,1976,106.449,7,True
SOJDPPG12A8C134780,Castle Of My Dreams,Tex Williams,148.79302,1960,40.875,8,True
SOXSUIT12A6D4F48DC,The Long Goodbye,Miranda Lee Richards,243.722,2001,116.123,0,True
SORXGOR12A8C139139,Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla...,Ramón Vargas,642.92526,0,155.641,1,False
SOKQANC12AB0184D1E,Still Caah Nicer Dan Yard,Shaggy,187.03628,0,114.318,2,False
SODRXYW12A6D4F956E,Long Day (Album Version),Soul Asylum,166.26893,0,70.778,11,False
SOJRXUV12A8C136CA0,Rhapsody In Blue,Arthur Fiedler;Earl Wild;Pasquale Cardillo,976.56118,0,127.579,9,False
SOJYWZM12A8C13D52A,Is It A Myth?,K'Naan,213.13261,2007,100.567,3,True
SOIWGSG12A8C133AE2,Through Bucky's Eyes,Michael Gettel,232.77669,0,103.3,3,False
SOJHRLU12A6701EB67,One Shine,The Roots,340.40118,1996,98.008,1,True
SOQCBZS12AB018B8C1,Stay With Me,Michal,217.39057,0,149.897,7,False
SOFNTHT12A58A7D462,RECKLESS,This Is Hell,119.7971,2008,150.006,8,True
SOPBHMH12AB018252F,Artie In The Sky,Artie Fishel & The Promised Band,28.83873,0,100.08,7,False
SOHGHMH12A67020155,The Big Rock (LP Version),Maire Brennan,184.34567,0,135.124,7,False
SOKPTNB12A8151DFF5,What's Your Damage?,Test Icicles,216.45016,2006,174.942,7,True
SOEEAEI12A8C1465B4,Tender Lies,Beres Hammond,193.07057,0,170.114,10,False
SOYYBGR12A8C140F1A,Welcome,Les Bonapartes,190.69342,0,181.801,11,False
SOGKFXJ12AB01831BB,Don't Stop,Flame,190.37995,0,121.015,8,False
SOEFIUU12A8C133A2B,Sleepwalkers,Non Phixion,222.56281,1999,96.093,10,True
SOUVFBG12A58A7B0DC,Mefistofele/La luna immobile,Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti,225.30567,0,39.187,10,False
SOAGWGQ12A8C13F9A5,One of Us,Bottom Of The Hudson,193.35791,2005,106.14,3,True
SONWQGF12AB018719A,It's Bad For Me (Album Version),The Roches,165.98159,1980,34.335,0,True
SOVAGPJ12AB017E892,Untitled,Rhian Sheehan,38.922,2004,83.412,0,True
SOOHGVW12A8C1449BB,Estacao Primeira Da Mangueira_ Viva Do Samba,Samba Enredo,202.05669,0,139.344,9,False
SOIPJHI12A6D4F58C4,Sorry Feat. Rafaqat Ali Khan,Rishi Rich,235.25832,2006,71.14,6,True
SOHDLOZ12A6D223A7A,I'm On The Run,JennyAnyKind,326.79138,2003,150.243,10,True
SOSCFCE12AAF3B1DE5,Break The Ice,Britney Spears,530.12853,2009,130.012,0,True
SOEWTMM12AB018A9FF,Half Way Up The Stairs,Delroy Wilson,191.99955,2005,147.791,7,True
SODNUSJ12A8C137B05,Boll Weevil,Blind Willie McTell,116.34893,2000,130.36,0,True
SOJCCCM12A8C130021,Watermelon Man,Johnny Kidd And The Pirates,150.07302,0,88.521,7,False
SOVRBXC12A6D4F757B,Pichleh Janam Dee,XLNC,386.55955,1998,160.08,1,True
SOWOSII12AB01858A0,Tarha Tinghi,Philippe Eidel,301.11302,1997,136.955,4,True
SODHEMN12A8C13E1D2,Turn This Thing Around,El Presidente,213.05424,0,111.043,6,False
SOKJRSY12A58A7AA78,Gwithian,Luke Vibert,418.79465,2005,101.905,7,True
SOLJCRC12AB01806CF,Controlando El Area,Daddy Yankee / Bounty Killer,212.08771,0,220.311,7,False
SOBRRQI12AB017E0A0,Largo,Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,141.322,0,106.98,2,False
SOAMDMA12AB0186434,Pauvre Jean,Jacques Douai,60.89098,2016,127.14,7,True
SOQDSXI12A8C13FB4C,Laundry & Dishes,Adrienne Pierce,269.63546,2007,151.945,6,True
SOQTZWV12A6D4F9D54,Vaya (Live At The Beacon Theatre),Ray Barretto,413.07383,0,82.815,5,False
SOEWUJD12A8C1390C2,"Return Of The ""G",OutKast,289.25342,1998,156.688,2,True
SOKXOSS12AB0183A6D,Life Of A Star,MIMS,230.53016,2009,127.779,4,True
SOVJPYN12AB017FA80,Los Conguitos,Mongo Santamaria,130.01098,1959,120.446,8,True
SOPVCLO12A58A7D89C,Fruko's  Boogaloo,Fruko Y Sus Tesos,263.33995,0,219.796,6,False
SOEZWYI12AC4686705,Face,Dave Rave_ Mark McCarron,90.38322,0,92.005,2,False
SOUTOWZ12AB0185610,The Things That I Used To Do,Guitar Slim,183.06567,1953,96.731,5,True
SOEBBWH12A6D4F8016,Estoy Contigo,Selena,198.45179,0,104.795,2,False
SOCFJZY12A8151CDB5,Up On That Cloud,Blue Rodeo,213.34159,2005,189.068,2,True
SODATWH12AC46887D9,Gaita Gaitero,Rincon Morales,197.0673,0,65.316,11,False
SOGTZDE12AB017E44A,I'm A Believer,Tyrone Taylor,229.35465,0,91.995,7,False
SOBGRIE12A8C132032,A Sound That Only You Can Hear,K's Choice,252.83873,1995,87.495,2,True
SOPEKHR12A6D4FB338,Thrill Me (Atfc's Jackhammer Re-Rub),Junior Jack,482.55955,2002,0.0,7,False
SOJCRUU12AB018BE8A,Take Me To Paradise (Nicky Scanni's Garage Mix),Will To Will,508.65587,0,129.818,0,False
SOKAHMK12A8C138EB9,The Other Boleyn Girl - Opening Titles,Paul Cantelon,146.442,2008,130.183,0,True
SOQOEMZ12A6D4F9C52,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),Bobby Hutcherson,349.72689,1967,86.446,7,True
SOPDODI12A8C13B53C,Sunday Morning (Sony Connect Set),K-OS,214.17751,0,88.282,9,False
SOEAKUA12A6D4F624B,Aphrodite (1999 Digital Remaster),The Edgar Broughton Band,245.44608,1970,100.799,0,True
SOGSJIP12AB0185929,A ti,Alturas,279.84934,0,136.874,4,False
SOYFOXO12A6D4F6C8B,Big Sister,I.N.T.,152.92036,2006,93.105,7,True
SOCWNBM12A6D4FCD84,This Is My Life,Phil Vassar,217.28608,2007,94.007,11,True
SOBCLZT12AB017F960,Akh Larh Gayee,Malkit Singh,370.85995,1997,101.13,1,True
SOKATUR12A6D4FA32D,Galope A Beira Mar,Quinteto Violado,162.08934,1999,125.224,7,True
SODUMTY12A8C131295,Where Ya Heart At,Mobb Deep,264.64608,1999,93.976,5,True
SOCXPZW12A8C141821,Leaving Melbourne,TEN MADISON,283.76771,2006,133.326,4,True
SOAXXGJ12AB0181D28,Elle Voulait Jouer Cabaret,Patricia Kaas,247.11791,1988,130.272,5,True
SOCIBOU12AB0183541,Xi Yang Wu Xian Hao,Eason Chan,241.44934,0,81.999,10,False
SOXFQVO12AC3DF99ED,We Wanna Change Our Band Name,Sex Machine,148.47955,0,170.167,0,False
SOEDUXP12AB0180ABF,If I Can't Have You,Jackie Wilson,101.77261,1958,161.728,10,True
SOPXQOC12A8C13A02A,La Bamba,The Tokens,154.06975,1994,83.809,0,True
SOFBBQY12A6D4F67B6,Medley: Father_ I Adore You/More Precious Than Silver,Cadet,267.07546,0,80.721,7,False
SOVYJHX12AB017F591,Dyna,Kanda Bongo Man,500.6624,0,131.444,8,False
SODMUKC12AB017E2F3,Widescreen,Pinch,288.39138,0,70.047,6,False
SOHQXIF12A8C13FEAD,Si Tu Me Dices Ven,Isabel Pantoja,220.94322,0,73.811,7,False
SOSZFJT12AB0181E84,I Am,Devanic,336.06485,2006,87.044,4,True
SOZIIMQ12A8C13700E,Soliloquy (2001 Digital Remaster),Gordon MacRae,470.9873,0,133.017,5,False
SOLSRWZ12A6D4FA452,The Devil Made Me Do Dat (LP Version),Young-Holt Unlimited,176.63955,1970,166.796,2,True
SOSXSIN12AB0180963,Canon In D,Tom Barabas,455.02649,2000,100.148,2,True
SODIQMY12A8AE4670F,We've Got It All,John Davis,121.91302,1997,102.769,6,True
SORDUJI12AB0183D3F,The Hotness (ft. Shontelle),Rihanna,190.4322,0,116.012,6,False
SOXIVDK12AB018BAF4,Riot In Cell Block N.9,Commander Cody And His Lost Planet Airman,199.13098,0,49.565,5,False
SOAHAZZ12AAF3B464A,Lord of Shadows and Golden Wood,Beherit,202.91873,1993,130.955,11,True
SOZTGFT12A8C137271,Dangerous Mood,Keb' Mo',297.66485,2000,106.802,0,True
SOCMVJL12AB0181221,Jah The Only One,Rocker-T,265.37751,2003,147.882,10,True
SOAZQML12A8C136B66,Sittin' Here With Nothing,Big Mike Griffin,233.53424,1995,137.496,7,True
SOSAOKB12A8C14605C,Adventure No. 8,Jim Chappell,208.87465,1989,109.196,9,True
SODBJKJ12AB0183292,Feelin` Alone,2-Gether feat. Sarinah,294.00771,0,127.977,11,False
SOWJFLR12A6D4FBF97,Speak Low,Mike Vax,229.61587,0,78.109,2,False
SOHNZKO12AB0182300,Silent Movies (Album Version),Grant Geissman,349.23057,1993,100.329,0,True
SOVMEBZ12A8C134A44,Saturday Night Special,Mars Ill,287.55546,0,69.313,8,False
SOVPWAB12A8C13BBA8,We Got Da Dope,Three-6 Mafia,159.81669,0,157.991,0,False
SOIGKCB12A6310F113,A Rush Of Blood To The Head (Live In Sydney),Coldplay,410.8273,2003,138.038,5,True
SOXEVTP12A8C1409F5,Fantasia 6: Mudarra,Terry Muska,91.61098,0,107.016,2,False
SOILWZV12AB017BBAA,I singe dir es Lied,Kisha,206.21016,0,139.914,11,False
SOKCMEE12A8C13742B,Church_ I'm Fully Saved Today,Blind Willie Johnson,187.14077,1991,97.761,10,True
SOEEGLD12AB0188039,Blue Moon,T-Bone,248.45016,0,124.04,7,False
SOHLFAO12AB0189832,Shawty Get Loose,DJ Nasty,191.89506,0,130.149,0,False
SOJSJBM12A8C1390D7,Synthesizer,OutKast featuring George Clinton,311.30077,1998,94.904,7,True
SOCKBSD12AB0188C72,Room 13,Black Flag,79.51628,2006,190.6,9,True
SOQKIOE12AB017C818,Es klappert die Mühle,Frederik,113.99791,0,160.114,0,False
SOSWAAA12A58A7CE6B,Pork Chop Sandwich,Hinge,247.48363,1998,86.061,7,True
SOOMQYS12A8C141F23,Ruff Ryder's Anthem (Guide Vocal),Karaoke (Made famous by DMX),218.17424,0,91.001,10,False
SOTTFNT12A8C14333D,O Mein Papa,Eddie Calvert,163.52608,2005,107.302,5,True
SONNUHH12A8C133376,Price Of The Fire,John Stewart,290.53342,0,91.496,2,False
SOHNHEF12A8AE47210,I Only Want To Love You,Nicky B,184.34567,2007,124.556,10,True
SOSDPXR12A58A7A45D,Pretty Girl (Amended Version),No Address,286.4322,2005,87.106,5,True
SOQNELE12AB0187B0A,Aqui Estoy,Mr. Grillo,208.45669,0,191.956,4,False
SOSCHBV12AB017F968,Stop It,The Frequency,195.21261,2004,118.008,7,True
SOQKEIO12A8C135319,Life Is Wild,The Clash,159.65995,1985,150.871,2,True
SOJFDTQ12A8C140F90,Ain't Goin' To Beg You For That Stuff,The Hokum Boys,209.73669,0,116.096,5,False
SOVNFJP12AF72A6545,Lil' Boy Fresh,Juelz Santana,233.92608,2005,99.742,11,True
SOBHCDK12A8C13864B,The River,Curtis,256.62649,0,103.377,7,False
SOHFKWF12A58A77C02,Kinghead Shuffle (Little Freddie King),Little Freddie King,229.04118,0,130.58,9,False
SOFPXNL12AB018498A,Juke Appeal,DJ Rashad,306.59873,0,160.046,11,False
SOYUGXJ12A8C139914,Ovanlär,Bröderna Djup,114.1024,0,199.675,5,False
SOWQIEL12A6D4FA13E,Sweet Harmony (LP Version),Maria Muldaur,288.41751,0,146.936,9,False
SOPANEB12A8C13E81E,God Smack,Alice In Chains,230.60853,1992,124.144,8,True
SOJWXCI12AB018E430,All Of You,Gerald Clayton,329.37751,2009,94.978,10,True
SONDPIA12A8151CE96,Dream On (LP Version),Blackfoot,316.99546,0,123.415,11,False
SOGSQEE12AC4687265,New Shoes,Dottie Rambo_ The Whites,130.29832,0,103.014,2,False
SOSBCDM12AB018475B,Don't Look Back,Grandpa Jones,139.78077,1995,129.391,4,True
SODSLRA12A8C13BDD3,Sun Shower (Single Version),Busdriver,223.68608,2007,130.129,11,True
SOWLZOP12AB0188E36,Stand Down,Stickboy,67.52608,0,180.287,6,False
SODQUNS12AB0186868,Portland_ Oregon,The Cat's Miaow,125.25669,1997,146.909,4,True
SOKFEUG12AB017E353,Samba de Paris,Kyle Eastwood,441.7824,2009,115.212,10,True
SOGZMFD12A8C13FE4D,Mother's Little Helper,Wild Horses,174.18404,0,103.047,2,False
SOCNFNC12A8C133E6D,Fool For You,Rocky Hill,257.82812,1989,115.018,7,True
SOCOOQH12A6D4F808E,Le Coeur Du Volcan,Julien Clerc,174.15791,0,115.756,9,False
SOOUUUE12AB01878E1,Don't Crush It,Kool Keith,258.19383,1997,90.902,6,True
SOBAQFM12AB018BE98,Wasted Days And Wasted Nights,Roy Drusky,163.36934,1985,88.201,4,True
SOXSGQH12A8C1328B2,Time Will Tell,MxPx,88.73751,2002,134.492,9,True
SOWCAGK12AB0183BE5,Pictou County Coal,Undertakin' Daddies,177.94567,0,120.056,7,False
SOLRLAT12AB0183EE0,East Wind Drum Call,David & Steve Gordon,610.95138,2009,127.986,11,True
SOYXYIF12A58A7B030,Succotash,Claw Hammer,291.7873,1998,149.167,11,True
SOZCQEK12A8C130E9E,Les Trois Orfèvres,Pierre Perret,132.07465,1974,177.809,9,True
SOQZHOG12AB0184B8E,What I Like (Womens),C.C. Adcock,297.63873,1994,180.106,5,True
SOARSSE12A58A7BA9A,Wailin',OutKast,118.9873,1996,95.381,1,True
SONHGXE12A67ADE77C,Terve menoo jätkänretale,Irwin Goodman,200.9073,1977,108.199,9,True
SOXPJJT12AB01843F5,Precís,Casual,213.55057,2008,156.007,11,True
SOFNVDO12AB018735E,Ask You for a Dance,Freddie McGregor,247.64036,0,114.013,0,False
SOZRCYC12AB0188FA8,On The Money,Joe McBride,258.35057,0,93.986,7,False
SOMHYXD12A8C1354D4,Trouble (Studio),Buckwheat Zydeco,233.50812,0,148.371,10,False
SOFICXV12A6D4F84D5,What You Want,LL Cool J / Freeway,264.48934,2006,50.51,1,True
SODYNOZ12A8C13D20D,Miserere: XI. Cor Mundum,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,84.1922,0,59.49,6,False
SOMAWEN12A6D4FC37F,What It Do,J.R. Writer_ Jha Jha,145.10975,0,151.936,6,False
SOTIGFM12AB018A3E7,Whispering Grass - Original,Dee Clark,178.49424,0,82.79,1,False
SOWODCW12A58A7AB81,Two Wars,This Or The Apocalypse,293.66812,2008,163.935,9,True
SOFEBHT12AB0188E7E,Sigui,Djelimady Tounkara,303.90812,2001,125.693,0,True
SOAVKMN12A58A7C691,Brillantin' Brutal',Falco,228.12689,2017,123.028,5,True
SOUNAQQ12A6701EBA8,Autobahn (Live),Kraftwerk,531.61751,2008,166.015,2,True
SOKGHNS12AB0185DB0,Gib mir den Tod (Live),Der Moderne Man,238.8371,0,96.154,11,False
SOLUUHX12A8C136926,Living Dead,The Plasmatics,94.51057,0,124.439,7,False
SOMTQWW12A8C13F17C,Midnight Rider,Buddy Miles,218.3571,1971,94.57,7,True
SOTLXEX12A6D4F96EA,Out Of The Danger Zone (Degarmo And Key Album Version),DeGarmo & Key,173.19138,0,127.89,9,False
SORYXHP12A8BEE954B,Frustration,Rocket From The Tombs,138.44853,2004,164.23,9,True
SOFCZGT12A8C13918D,Chao Wo,Miriam Yeung,277.15873,0,135.064,9,False
SOMQRBU12A8C130DE1,Slash,Long John Hunter,117.83791,1986,81.988,0,True
SOOIFZO12A58A7BFF0,Lillie Anne,Chalk Farm,294.08608,1996,191.033,2,True
SOHJXOB12AB018627B,It Must Be Love (Live Acoustic Version),Rickie Lee Jones,287.16363,0,90.373,7,False
SOQDVVL12A8C134181,Joe Avery's Piece,Harry Connick_ Jr,192.07791,1979,181.469,0,True
SOJLDJL12A81C238A0,Deep Inside,Converge,407.03955,2009,152.775,5,True
SODXFVY12A6310ECF2,Hear Me Now,Wet Wet Wet,242.65098,2004,95.465,2,True
SODNYDT12AB0182DF5,I Saw Destruction,The Scare,209.71057,2009,110.161,7,True
SOLMGPP12A6D4FAB9E,Großraumbrand,ZENFU,226.82077,0,124.887,9,False
SOIZTET12AB017EEBF,How Insensitive,Charlie Byrd,361.56036,2004,121.887,2,True
SOTCZGT12A8A9D862E,Thorns of Charon (Pt. 2) - Emerge from Hades,Astarte,419.97016,1998,156.15,9,True
SOBNILM12A8C13A1EB,To Pirame,Imiskoubria,211.64363,0,180.077,2,False
SOFCDUZ12AB01861C6,Yesterdays,Vince Guaraldi Trio,242.9122,1964,92.4,2,True
SOUBHVV12A8C1337EE,Sonata I.X.1905: I. Preduycha (Janácek),Massimiliano Damerini,397.81832,0,99.809,3,False
SOKCIGV12A6D4F810B,A Love That Keeps On Giving (Silent Witness Album Version),Jeff And Sheri Easter,191.99955,0,101.943,0,False
SOCLHYJ12AB01820D4,Shadrach (2009 Digital Remaster),Beastie Boys,248.13669,0,100.649,2,False
SOFVMAQ12AB018182D,Halintamyymälän aamutoimet,Juice Leskinen,271.77751,2012,107.769,9,True
SOWGZFG12A8151AF41,Monsoon,Jack Johnson,264.82893,2008,142.449,11,True
SOGPUOJ12A6D4FA654,El Bipper,Los Traileros Del Norte,201.03791,0,111.944,0,False
SOHSHQH12AB0184AA4,Liar of Nastrond,Goatwhore,153.49506,0,99.805,0,False
SOSOKDL12AF729F196,Baltimore Oriole (2004 Digital Remaster),George Harrison,238.602,1981,71.756,7,True
SOJDROX12A58A7E969,Man In A Suitcase,The Police,137.45587,0,159.106,10,False
SOLWGUJ12A8C13908A,Freeword,D.O.W.N.,350.11873,0,109.791,1,False
SOAGWHY12A679C80A8,Columbia,Oasis,376.99873,2004,100.382,7,True
SOVGSQX12A81C22AA5,Baby's First Christmas,Connie Francis,147.17342,2007,137.99,6,True
SOPQGHM12A58A792A6,Too Bad,Royal Bubble Orchestra,184.81587,0,94.055,2,False
SOIPEHH12AB0189DFC,Tenhert,Tinariwen,328.85506,2024,93.325,8,True
SOHAKWP12AB01841E0,Cheer Up! Smile! Nertz!,Eddie Cantor,116.34893,1993,112.896,0,True
SOBYMIE12AB017E82A,Comme hier,Georges Brassens,100.8322,2001,75.064,9,True
SOJSPSR12A5891FFB9,You Make Me Feel So Good,Simon Harris,6.08608,0,0.0,1,False
SOANXQX12A6D4FCB23,Lover,Spade Cooley,108.87791,0,172.612,2,False
SOVTEMS12A8C141E20,Who Cares,Don Gibson,142.94159,1987,104.943,11,True
SONNLIQ12A8C133D9A,Agrymonyzer (Matsingena Mix),Joy Kitikonti,384.57424,0,137.999,11,False
SOMZSRE12A8C144B1B,Tenemos Amigos,Dora The Explorer,59.95057,0,106.298,6,False
SOVUUYF12AF729D0CA,Planetary Takeover,Snowgoons,239.64689,2009,94.281,1,True
SONTMSY12AB017B6E1,Rosalita (Come Out Tonight),Bruce Springsteen,591.62077,1973,167.559,5,True
SOKHLSU12A58A7EDF0,Just A Glance Away,Sam Baker,167.10485,0,95.882,7,False
SOGFXKP12AB0180E00,Humanity,The Berzerker,105.45587,2000,86.5,11,True
SOAQLNO12A8C136D80,Lust for life (recorded during the us tour in 1986),Iggy Pop,294.3473,0,119.121,1,False
SOAREII12A8C1386EE,Bliss,The Dreamtree Project,798.1971,2007,134.291,0,True
SOVXTIS12AB017C9FB,Que paso,D.A.R.,250.122,0,176.298,2,False
SOYCNWG12A6D4F88A2,Spencer-Tracey,Danny Wilson,92.42077,1987,158.208,9,True
SOQZALM12AC468BFEE,Forever Until Sunday,Bruford,351.42485,2007,78.136,6,True
SOKMPKV12A67AE241B,What Drives The Weak,Shadows Fall,283.48036,2010,84.992,0,True
SODENZR12AAF3B13B9,Blood Round Dance Song (World),R. Carlos Nakai,146.33751,1982,104.989,1,True
SOVPBXO12AB0188671,Bennie,Koffi Olomidé,625.78893,2006,89.572,0,True
SOBHQIJ12A6D4FC7D3,Spoonie Is Back,Spoonie Gee,393.63873,2005,135.503,1,True
SOEKSGJ12A67AE227E,Crawling (Album Version),Linkin Park,208.95302,2000,105.095,4,True
SOMVPGP12AB01881FF,Life Force,Vanessa Daou,229.66812,2012,79.96,2,True
SOGXENE12AB01854EB,The Dance Of Europe,Dave Brockie Experience,135.8624,2001,99.959,1,True
SOUZAFY12A8C136709,Sleuthing,Danny Elfman,140.87791,2002,86.901,5,True
SOHPAVE12A8AE47190,Meet Me in the City,Junior Kimbrough,190.06649,1997,129.584,7,True
SOJCTES12AB01867CC,Drama  (LP Version),Liquid Gang,226.0371,0,143.963,1,False
SOSNAWZ12A6D4F74DF,Namibia,Ziggy Marley And The Melody Makers,246.54322,1991,110.873,7,True
SOVNTGC12AB01818F3,Sweet Lady,Ernest Ranglin / Floyd Lloyd,271.77751,0,127.07,3,False
SOHOPYC12AB0188EFC,Forever,Franco,251.61098,0,89.984,1,False
SOQKBQI12AB0182711,3,Britney Spears,465.47546,2009,131.999,1,True
SOOLZKK12A58A80000,Unlearn,Crematorium,210.1024,0,122.186,8,False
SOFYJDL12A58A7DD52,Vargbrodern Talar,Månegarm,92.76036,2007,163.086,4,True
SORXMMR12A6D4FBCF7,Get Happy,Danny Wilson,126.53669,0,92.591,5,False
SOSQIHH12A8C13370B,15 Step,Radiohead,237.21751,2007,188.91,1,True
SOGHPNO12A582A2482,Lookin' For Me Somewhere,BoDeans,186.20036,1986,156.285,7,True
SOHKLCA12A8C1414AB,Raise Your Hands,Bon Jovi,311.27465,1986,139.95,1,True
SODOBCV12A8C135BB3,Rainbow Dance,John Tchicai,182.36036,0,154.731,3,False
SORKWDV12A8C13B43B,From Afar (Album Version),Van Halen,324.23138,1998,87.899,4,True
